hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1,2009-01-01 00:00:00,0.0,0.0,0.0,2.07,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2009-01-01 01:00:00,0.0,0.0,0.0,2.09,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2009-01-01 02:00:00,0.0,0.0,0.0,2.11,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2009-01-01 03:00:00,0.0,0.0,0.0,2.13,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2009-01-01 04:00:00,0.0,0.0,0.0,2.15,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2009-01-01 05:00:00,0.0,0.0,0.0,2.17,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2009-01-01 06:00:00,0.0,0.0,0.0,2.19,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2009-01-01 07:00:00,0.0,0.0,0.0,2.22,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2009-01-01 08:00:00,79.0,379.66,37.0,2.75,1.0,0.0,0.90807456,125.49613,81.6078,0.0,,79.0,70.414154,25.224957,0.12001875,24.737553,24.688852,0.09562898,16.058115,23.657967,0.030470528,38.951622,38.77816,11940.707,3.8894548,10766.275,11478.266,9399.657,0.0,0.0,9397.583,670.0403,0.0,0.0,0.0,0.0,9397.583,670.0403,9243.176,8965.880859375
10,2009-01-01 09:00:00,166.0,295.0,99.0,3.48,1.0,0.0,8.718037,136.92186,74.03416,0.0,,166.0,121.5758,113.721535,0.2521913,80.61005,111.11593,0.2009419,69.80914,106.481224,0.06402668,172.8273,172.74236,53178.01,8.55585,51736.08,54262.996,47837.465,0.0,0.0,47800.957,737.8153,0.0,0.0,0.0,0.0,47800.957,737.8153,47020.973,45610.33984375
11,2009-01-01 10:00:00,306.0,780.17,65.0,4.21,1.0,0.0,14.939049,149.51491,68.408936,0.0,,306.0,343.98572,75.90088,0.46488276,321.9277,74.17384,0.37041098,294.28775,71.07973,0.11802509,358.17578,358.0655,110225.43,14.731373,109555.03,112713.73,101219.39,0.0,0.0,101059.07,757.9501,0.0,0.0,0.0,0.0,101059.07,757.9501,99424.695,96441.953125
12,2009-01-01 11:00:00,360.0,856.11,60.0,4.93,1.0,0.0,19.103313,163.281,65.252396,0.0,,360.0,383.41962,69.50086,0.5469209,381.83786,67.9313,0.4357776,355.29742,65.0973,0.13885304,412.1229,412.06207,126842.805,17.038004,126403.11,129306.2,124157.75,0.0,0.0,123946.516,762.3143,0.0,0.0,0.0,0.0,123946.516,762.3143,121926.26,118268.46875
13,2009-01-01 12:00:00,341.0,725.27,88.0,4.66,1.1,0.0,20.81083,177.85559,64.93971,0.0,,341.0,300.92157,97.84563,0.5180556,300.12793,95.650856,0.41277823,279.6331,91.66007,0.13152468,363.9962,363.94284,112026.25,15.282326,111342.805,114458.45,109447.34,0.0,0.0,109286.06,767.35443,0.0,0.0,0.0,0.0,109286.06,767.35443,107498.64,104273.6796875
14,2009-01-01 13:00:00,257.0,453.57,119.0,4.38,1.1,0.0,19.871836,192.5452,67.5316,0.0,,257.0,154.50409,125.4943,0.39044076,153.92616,122.68873,0.3110968,141.41245,117.569626,0.099125646,253.89958,253.96413,78175.984,11.792398,76982.18,79973.836,76266.91,0.0,0.0,76188.38,767.62775,0.0,0.0,0.0,0.0,76188.38,767.62775,74939.766,72691.5703125
15,2009-01-01 14:00:00,94.0,27.31,88.0,4.11,1.2,0.0,16.392788,206.60474,72.731415,0.0,,94.0,6.2739997,88.52059,0.14280713,6.0818152,86.495384,0.11378638,5.3508816,82.88748,0.03625607,86.50913,86.49216,26622.492,6.617505,25099.22,26555.975,25343.58,0.0,0.0,25334.701,763.8989,0.0,0.0,0.0,0.0,25334.701,763.8989,24923.418,24175.71484375
16,2009-01-01 15:00:00,63.0,267.39,36.0,2.5,1.3,0.0,10.726698,219.55798,80.02141,0.0,,63.0,24.95363,35.977894,0.09571116,24.005707,35.198387,0.07626108,18.239092,33.72917,0.024299283,50.95271,51.00379,15701.307,3.9687524,14394.064,15347.137,14592.17,0.0,0.0,14588.888,744.0739,0.0,0.0,0.0,0.0,14588.888,744.0739,14346.123,13915.7392578125
17,2009-01-01 16:00:00,0.0,0.0,0.0,0.89,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2009-01-01 17:00:00,0.0,0.0,0.0,-0.73,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2009-01-01 18:00:00,0.0,0.0,0.0,-1.75,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2009-01-01 19:00:00,0.0,0.0,0.0,-2.76,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2009-01-01 20:00:00,0.0,0.0,0.0,-3.78,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2009-01-01 21:00:00,0.0,0.0,0.0,-4.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2009-01-01 22:00:00,0.0,0.0,0.0,-4.63,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2009-01-01 23:00:00,0.0,0.0,0.0,-5.05,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2009-01-02 00:00:00,0.0,0.0,0.0,-5.1,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2009-01-02 01:00:00,0.0,0.0,0.0,-5.16,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2009-01-02 02:00:00,0.0,0.0,0.0,-5.21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2009-01-02 03:00:00,0.0,0.0,0.0,-5.64,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2009-01-02 04:00:00,0.0,0.0,0.0,-6.06,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2009-01-02 05:00:00,0.0,0.0,0.0,-6.49,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2009-01-02 06:00:00,0.0,0.0,0.0,-5.55,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2009-01-02 07:00:00,0.0,0.0,0.0,-4.62,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2009-01-02 08:00:00,51.1,151.95,34.25,-3.69,0.4,0.0,0.91161144,125.35706,81.60392,0.0,,51.1,28.262222,34.670696,0.07763238,9.917449,33.875286,0.06185621,6.434991,32.462345,0.019709418,38.138702,38.098167,11728.343,-2.5242596,10499.981,11426.959,10132.954,0.0,0.0,10131.331,738.00226,0.0,0.0,0.0,0.0,10131.331,738.00226,9966.881,9667.8740234375
34,2009-01-02 09:00:00,129.1,235.19,75.55,-1.09,0.4,0.0,8.738402,136.78249,74.00989,0.0,,129.1,97.08835,89.98654,0.19613191,64.362076,87.92294,0.15627469,55.753536,84.255684,0.04979424,137.25783,137.08119,42199.836,3.1044555,40690.793,43381.96,38085.69,0.0,0.0,38063.902,759.19934,0.0,0.0,0.0,0.0,38063.902,759.19934,37443.11,36319.81640625
35,2009-01-02 10:00:00,108.0,3.23,107.0,1.5,0.3,0.0,14.979797,149.37689,68.36076,0.0,,108.0,1.4265611,108.66892,0.16407627,1.3350663,106.191864,0.13073328,1.2208234,101.76219,0.041655913,100.96417,100.95738,31074.639,4.610103,29524.434,31406.766,30010.354,0.0,0.0,29998.094,773.489,0.0,0.0,0.0,0.0,29998.094,773.489,29511.227,28625.890625
36,2009-01-02 11:00:00,215.95,293.03,112.9,4.09,0.3,0.0,19.16676,163.14941,65.178764,0.0,,215.95,131.65225,121.11846,0.32807657,131.28996,118.37346,0.26140603,122.20675,113.435295,0.08329254,231.01083,230.96646,71092.9,11.205175,69795.68,72685.695,69575.28,0.0,0.0,69510.25,771.63715,0.0,0.0,0.0,0.0,69510.25,771.63715,68379.086,66327.71875
37,2009-01-02 12:00:00,64.0,0.0,64.0,3.72,0.6,0.0,20.896923,177.7378,64.84229,0.0,,64.0,0.0,62.544136,0.09723038,0.0,61.116867,0.07747158,0.0,58.567474,0.024684984,57.420315,57.417812,17673.213,5.453297,16273.684,17295.541,16529.334,0.0,0.0,16525.459,756.7277,0.0,0.0,0.0,0.0,16525.459,756.7277,16257.605,15769.8779296875
38,2009-01-02 13:00:00,170.6,243.05,96.2,3.34,1.0,0.0,19.97768,192.44788,67.415245,0.0,,170.6,83.28219,99.488304,0.25917974,82.9703,97.25243,0.20651017,76.27836,93.19491,0.06580091,166.14828,166.05125,51113.266,8.219239,49619.914,52147.805,49882.38,0.0,0.0,49848.89,767.92676,0.0,0.0,0.0,0.0,49848.89,767.92676,49033.496,47562.4921875
39,2009-01-02 14:00:00,38.0,0.0,38.0,2.97,1.4,0.0,16.513544,206.53073,72.6024,0.0,,38.0,0.0,37.10768,0.057730537,0.0,36.25863,0.04599875,0.0,34.74621,0.0146567095,34.065647,34.064705,10485.008,3.9443927,9291.58,9927.784,9512.083,0.0,0.0,9510.754,746.1887,0.0,0.0,0.0,0.0,9510.754,746.1887,9356.607,9075.9091796875
40,2009-01-02 15:00:00,44.85,126.45,31.8,1.71,1.5,0.0,10.857266,219.5059,79.88528,0.0,,44.85,12.078686,31.568548,0.06813723,11.619596,30.8689,0.054290626,8.873259,29.580767,0.017298775,37.701897,37.70782,11607.641,2.781387,10389.719,11132.1875,10627.887,0.0,0.0,10626.23,742.78217,0.0,0.0,0.0,0.0,10626.23,742.78217,10450.9375,10137.4091796875
41,2009-01-02 16:00:00,0.0,0.0,0.0,0.46,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2009-01-02 17:00:00,0.0,0.0,0.0,-0.8,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2009-01-02 18:00:00,0.0,0.0,0.0,-1.45,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2009-01-02 19:00:00,0.0,0.0,0.0,-2.09,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2009-01-02 20:00:00,0.0,0.0,0.0,-2.74,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2009-01-02 21:00:00,0.0,0.0,0.0,-3.1,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2009-01-02 22:00:00,0.0,0.0,0.0,-3.47,1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2009-01-02 23:00:00,0.0,0.0,0.0,-3.83,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2009-01-03 00:00:00,0.0,0.0,0.0,-4.29,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2009-01-03 01:00:00,0.0,0.0,0.0,-4.76,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2009-01-03 02:00:00,0.0,0.0,0.0,-5.22,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2009-01-03 03:00:00,0.0,0.0,0.0,-5.57,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2009-01-03 04:00:00,0.0,0.0,0.0,-5.92,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2009-01-03 05:00:00,0.0,0.0,0.0,-6.28,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2009-01-03 06:00:00,0.0,0.0,0.0,-5.55,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2009-01-03 07:00:00,0.0,0.0,0.0,-4.83,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2009-01-03 08:00:00,37.0,8.99,36.0,-4.11,2.0,0.0,0.92182416,125.214355,81.59344,0.0,,37.0,1.6793473,44.49102,0.056211315,0.58290905,43.451397,0.044788256,0.37763223,41.639523,0.014271007,41.190796,41.176243,12673.787,-2.9785788,11404.783,12430.176,11892.652,0.0,0.0,11890.637,768.94586,0.0,0.0,0.0,0.0,11890.637,768.94586,11698.863,11347.8974609375
58,2009-01-03 09:00:00,119.15,200.54,73.35,-1.93,1.8,0.0,8.765784,136.64024,73.978615,0.0,,119.15,82.93724,87.65732,0.18101563,54.846493,85.64681,0.14423029,47.527096,82.07449,0.0459565,127.054596,126.92673,39073.094,1.6045861,37548.805,40222.977,35755.926,0.0,0.0,35737.91,782.4115,0.0,0.0,0.0,0.0,35737.91,782.4115,35155.555,34100.890625
59,2009-01-03 10:00:00,74.0,0.0,74.0,0.25,1.5,0.0,15.027867,149.23703,68.30527,0.0,,74.0,0.0,73.37725,0.11242263,0.0,71.70384,0.08957651,0.0,68.71281,0.028542014,67.36652,67.3656,20735.287,2.1640491,19280.652,20681.137,19692.523,0.0,0.0,19687.133,766.0543,0.0,0.0,0.0,0.0,19687.133,766.0543,19367.668,18786.638671875
60,2009-01-03 11:00:00,194.95,241.34,109.75,2.42,1.2,0.0,19.237707,163.01724,65.097694,0.0,,194.95,108.79438,117.711586,0.29617286,108.4948,115.04354,0.23598568,101.02819,110.24429,0.07519278,207.12073,207.11461,63751.29,8.424486,62367.598,65483.17,62573.008,0.0,0.0,62521.17,777.7892,0.0,0.0,0.0,0.0,62521.17,777.7892,61504.49,59659.3515625
61,2009-01-03 12:00:00,63.0,0.0,63.0,2.4,1.1,0.0,20.990475,177.62094,64.73762,0.0,,63.0,0.0,61.548737,0.09571116,0.0,60.144104,0.07626108,0.0,57.63529,0.024299283,56.506397,56.50474,17392.02,4.0491924,15998.292,17073.879,16379.673,0.0,0.0,16375.894,759.47955,0.0,0.0,0.0,0.0,16375.894,759.47955,16110.218,15626.912109375
62,2009-01-03 13:00:00,154.95,199.63,93.45,2.37,1.1,0.0,20.090675,192.35303,67.29214,0.0,,154.95,68.82517,96.647026,0.23540387,68.5671,94.47467,0.18756595,63.08293,90.53305,0.059764665,150.60223,150.59833,46356.824,6.7654824,44832.895,47329.176,45078.754,0.0,0.0,45051.387,766.87085,0.0,0.0,0.0,0.0,45051.387,766.87085,44314.73,42985.2890625
63,2009-01-03 14:00:00,48.0,0.0,48.0,2.34,1.0,0.0,16.640924,206.46048,72.46732,0.0,,48.0,0.0,46.92361,0.07292279,0.0,45.85139,0.05810368,0.0,43.938805,0.01851374,43.07817,43.07607,13258.849,3.6057444,11970.304,12798.835,12269.019,0.0,0.0,12266.855,753.08466,0.0,0.0,0.0,0.0,12266.855,753.08466,12068.067,11706.025390625
64,2009-01-03 15:00:00,45.4,131.24,31.55,0.9,1.0,0.0,10.993816,219.45856,79.74383,0.0,,45.4,12.83723,31.329357,0.0689728,12.349039,30.634773,0.0549564,9.478532,29.356415,0.017510911,38.07541,38.080555,11722.254,2.0189564,10501.092,11275.971,10764.603,0.0,0.0,10762.908,745.23,0.0,0.0,0.0,0.0,10762.908,745.23,10585.359,10267.798828125
65,2009-01-03 16:00:00,0.0,0.0,0.0,-0.54,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2009-01-03 17:00:00,0.0,0.0,0.0,-1.98,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2009-01-03 18:00:00,0.0,0.0,0.0,-2.99,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2009-01-03 19:00:00,0.0,0.0,0.0,-3.99,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2009-01-03 20:00:00,0.0,0.0,0.0,-5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2009-01-03 21:00:00,0.0,0.0,0.0,-5.49,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2009-01-03 22:00:00,0.0,0.0,0.0,-5.99,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2009-01-03 23:00:00,0.0,0.0,0.0,-6.48,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2009-01-04 00:00:00,0.0,0.0,0.0,-6.51,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2009-01-04 01:00:00,0.0,0.0,0.0,-6.54,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2009-01-04 02:00:00,0.0,0.0,0.0,-6.57,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2009-01-04 03:00:00,0.0,0.0,0.0,-6.77,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2009-01-04 04:00:00,0.0,0.0,0.0,-6.97,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2009-01-04 05:00:00,0.0,0.0,0.0,-7.17,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2009-01-04 06:00:00,0.0,0.0,0.0,-6.21,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2009-01-04 07:00:00,0.0,0.0,0.0,-5.25,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2009-01-04 08:00:00,46.0,35.79,42.0,-4.29,0.8,0.0,0.93873966,125.06811,81.576324,0.0,,46.0,6.7308965,54.689674,0.06988434,2.345517,53.40437,0.055682696,1.5217429,51.17766,0.017742334,51.662804,51.657932,15900.374,-2.7514884,14543.393,15832.126,15054.301,0.0,0.0,15051.062,773.7521,0.0,0.0,0.0,0.0,15051.062,773.7521,14808.8125,14364.5478515625
82,2009-01-04 09:00:00,133.95,226.23,82.1,-1.99,0.8,0.0,8.800193,136.49524,73.94033,0.0,,133.95,93.745895,96.83543,0.20350015,62.268078,94.61487,0.16214558,53.985287,90.66848,0.051664904,141.81133,141.65164,43605.164,2.228765,42096.035,44987.914,39719.92,0.0,0.0,39697.598,781.41174,0.0,0.0,0.0,0.0,39697.598,781.41174,39050.57,37879.0546875
83,2009-01-04 10:00:00,130.0,16.03,125.0,0.31,0.7,0.0,15.083253,149.0954,68.24247,0.0,,130.0,7.1219087,128.48048,0.19749922,6.6546893,125.55233,0.15736413,6.089912,120.315056,0.050141376,123.926,123.91706,38141.8,4.0255666,36582.164,38954.71,37141.504,0.0,0.0,37123.004,778.76215,0.0,0.0,0.0,0.0,37123.004,778.76215,36520.52,35424.90234375
84,2009-01-04 11:00:00,201.6,236.52,117.75,2.61,0.7,0.0,19.316132,162.88461,65.009224,0.0,,201.6,107.00803,126.33462,0.3062757,106.71318,123.47116,0.24403547,99.411316,118.320335,0.0777577,213.45323,213.46231,65704.71,9.010518,64342.84,67439.05,64261.2,0.0,0.0,64205.76,773.4308,0.0,0.0,0.0,0.0,64205.76,773.4308,63160.957,61266.12890625
85,2009-01-04 12:00:00,278.0,330.61,161.0,2.46,0.8,0.0,21.091444,177.50513,64.62574,0.0,,278.0,139.00633,169.58705,0.42234448,138.63882,165.76167,0.33651716,129.36186,158.84619,0.1072254,282.54895,282.5849,86983.2,10.876135,85905.76,89492.625,85743.836,0.0,0.0,85646.23,774.1202,0.0,0.0,0.0,0.0,85646.23,774.1202,84249.79,81722.296875
86,2009-01-04 13:00:00,173.45,233.6,101.0,2.3,1.0,0.0,20.210764,192.26071,67.16232,0.0,,173.45,81.0548,104.45137,0.2635095,80.75048,102.10379,0.20996007,74.34842,97.843864,0.066900164,168.814,168.78238,51953.8,7.25949,50466.56,53181.664,50482.938,0.0,0.0,50449.105,773.6191,0.0,0.0,0.0,0.0,50449.105,773.6191,49623.793,48135.078125
87,2009-01-04 14:00:00,212.0,724.81,48.0,2.14,1.2,0.0,16.774855,206.39407,72.326256,0.0,,212.0,171.50703,51.20136,0.32207564,166.2727,50.07422,0.25662458,146.92213,47.984493,0.08176901,191.08864,190.91351,58769.742,7.674798,57389.273,60289.617,56968.402,0.0,0.0,56922.99,774.6489,0.0,0.0,0.0,0.0,56922.99,774.6489,55988.58,54308.921875
88,2009-01-04 15:00:00,51.15,154.69,34.45,0.87,0.8,0.0,11.136264,219.416,79.59716,0.0,,51.15,15.499692,34.203617,0.07770834,14.923052,33.44531,0.061916735,11.510316,32.04967,0.019728703,42.70812,42.74024,13156.721,2.1429186,11892.161,12762.075,12143.013,0.0,0.0,12140.862,745.5032,0.0,0.0,0.0,0.0,12140.862,745.5032,11940.402,11582.1904296875
89,2009-01-04 16:00:00,0.0,0.0,0.0,-0.4,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2009-01-04 17:00:00,0.0,0.0,0.0,-1.67,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2009-01-04 18:00:00,0.0,0.0,0.0,-2.39,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2009-01-04 19:00:00,0.0,0.0,0.0,-3.11,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2009-01-04 20:00:00,0.0,0.0,0.0,-3.83,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2009-01-04 21:00:00,0.0,0.0,0.0,-4.14,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2009-01-04 22:00:00,0.0,0.0,0.0,-4.46,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2009-01-04 23:00:00,0.0,0.0,0.0,-4.77,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2009-01-05 00:00:00,0.0,0.0,0.0,-5.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2009-01-05 01:00:00,0.0,0.0,0.0,-5.24,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2009-01-05 02:00:00,0.0,0.0,0.0,-5.47,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2009-01-05 03:00:00,0.0,0.0,0.0,-5.65,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2009-01-05 04:00:00,0.0,0.0,0.0,-5.82,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2009-01-05 05:00:00,0.0,0.0,0.0,-6.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2009-01-05 06:00:00,0.0,0.0,0.0,-5.57,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2009-01-05 07:00:00,0.0,0.0,0.0,-5.14,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2009-01-05 08:00:00,71.0,249.13,43.0,-4.72,0.9,0.0,0.9623813,124.91843,81.552574,0.0,,71.0,47.24769,41.19557,0.10786495,16.412727,40.257202,0.08594503,10.646014,38.577892,0.027384905,48.266266,48.254837,14855.897,-3.2924986,13544.568,14759.954,12692.965,0.0,0.0,12690.307,730.8238,0.0,0.0,0.0,0.0,12690.307,730.8238,12484.077,12109.5556640625
106,2009-01-05 09:00:00,120.15,163.39,82.55,-3.23,1.0,0.0,8.841636,136.34756,73.895035,0.0,,120.15,67.85096,97.05277,0.18253484,45.06028,94.82695,0.14544077,39.087563,90.87173,0.0463422,127.40552,127.244644,39169.758,0.5089483,37633.13,40444.89,36600.914,0.0,0.0,36582.586,783.4676,0.0,0.0,0.0,0.0,36582.586,783.4676,35987.355,34907.734375
107,2009-01-05 10:00:00,198.0,143.65,153.0,-1.74,1.0,0.0,15.145946,148.9521,68.17238,0.0,,198.0,64.03387,167.53198,0.3008065,59.83221,163.71733,0.23967768,54.77887,156.888,0.076369174,207.50838,207.50742,63872.61,4.357384,62491.39,66362.69,62278.15,0.0,0.0,62226.734,787.3181,0.0,0.0,0.0,0.0,62226.734,787.3181,61216.93,59380.421875
108,2009-01-05 11:00:00,193.25,182.8,128.15,-0.26,1.1,0.0,19.402008,162.75159,64.91338,0.0,,193.25,83.02356,137.55281,0.29359016,82.79464,134.43518,0.23392785,77.164536,128.82698,0.07453708,201.94473,201.93558,62157.2,5.6338525,60755.71,64298.82,61498.582,0.0,0.0,61448.86,780.452,0.0,0.0,0.0,0.0,61448.86,780.452,60448.87,58635.40625
109,2009-01-05 12:00:00,297.0,413.13,150.0,-0.4,1.2,0.0,21.19979,177.39044,64.506714,0.0,,297.0,174.56038,160.75252,0.45120972,174.09846,157.133,0.35951653,162.53767,150.57735,0.11455376,306.965,306.98605,94493.9,8.499872,93530.25,98058.02,93823.82,0.0,0.0,93708.46,779.08716,0.0,0.0,0.0,0.0,93708.46,779.08716,92178.87,89413.5
110,2009-01-05 13:00:00,177.6,255.33,97.85,-0.55,1.3,0.0,20.337889,192.17105,67.02589,0.0,,177.6,89.189735,101.1947,0.2698143,88.85443,98.91993,0.21498363,81.87449,94.792854,0.06850083,173.20113,173.18887,53310.66,4.437307,51834.594,55054.113,52519.055,0.0,0.0,52482.746,778.9867,0.0,0.0,0.0,0.0,52482.746,778.9867,51624.844,50076.1015625
111,2009-01-05 14:00:00,101.0,30.61,94.0,-0.69,1.4,0.0,16.915264,206.33159,72.17928,0.0,,101.0,7.3199058,94.68169,0.1534417,7.112435,92.51706,0.12225983,6.2950273,88.65795,0.038955994,93.092094,93.07982,28650.469,1.9724711,27112.77,29067.691,27675.186,0.0,0.0,27664.775,771.52704,0.0,0.0,0.0,0.0,27664.775,771.52704,27215.564,26399.09765625
112,2009-01-05 15:00:00,58.05,212.25,34.6,-1.41,1.3,0.0,11.284521,219.3783,79.445366,0.0,,58.05,21.79249,34.360027,0.088190995,20.981472,33.59801,0.07026914,16.26642,32.196007,0.022390053,47.51512,47.498222,14621.726,-0.04219732,13323.474,14383.298,13624.398,0.0,0.0,13621.702,757.2731,0.0,0.0,0.0,0.0,13621.702,757.2731,13396.58,12994.6826171875
113,2009-01-05 16:00:00,0.0,0.0,0.0,-2.12,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2009-01-05 17:00:00,0.0,0.0,0.0,-2.84,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
