hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1,2021-01-01 00:00:00,0.0,,0.0,11.73519,2.25167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-01-01 01:00:00,0.0,,0.0,11.15492,1.90333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021-01-01 02:00:00,0.0,,0.0,10.55831,1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021-01-01 03:00:00,0.0,,0.0,10.16658,1.82417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021-01-01 04:00:00,0.0,,0.0,9.80899,1.77417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-01-01 05:00:00,0.0,,0.0,9.46632,1.98792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021-01-01 06:00:00,0.0,,0.0,9.21627,1.74917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021-01-01 07:00:00,0.0,,0.0,9.03874,2.17333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-01-01 08:00:00,5.93333,,5.93333,9.4521,2.26833,0.2,1.4530382,124.49421,83.568596,0.0,,5.93333,0.0,5.7964654,0.0022578111,0.0,5.775797,0.0017963245,0.0,5.509039,0.0,5.398858,5.3987846,1105.3339,9.597813,699.1075,723.7573,705.0775,0.0,0.0,705.0641,649.60547,0.0,0.0,0.0,0.0,705.0641,649.60547,693.7831,672.9695434570312
10,2021-01-01 09:00:00,130.4,,44.85,11.40107,3.57,0.2,9.725842,135.60233,75.4818,0.0,,130.4,126.95096,52.800312,0.04962114,118.30155,52.61204,0.039478794,100.62122,50.18213,0.0,147.78728,147.63289,30232.725,15.056242,29226.168,30114.111,28490.797,0.0,0.0,28473.656,753.34875,0.0,0.0,0.0,0.0,28473.656,753.34875,28018.078,27177.53515625
11,2021-01-01 10:00:00,254.06667,,47.2,13.4949,3.25417,0.2,16.414291,148.00398,69.22202,0.0,,254.06667,259.69727,53.350735,0.09668004,259.69727,53.1605,0.076919064,236.07903,50.705257,0.0,281.04858,281.04865,57542.316,20.599829,56818.12,57567.832,55275.453,0.0,0.0,55214.098,753.40063,0.0,0.0,0.0,0.0,55214.098,753.40063,54330.67,52700.75
12,2021-01-01 11:00:00,343.05,,48.73333,15.33358,3.01125,0.2,21.011671,161.7511,65.347984,0.0,,343.05,342.37485,52.811737,0.13054088,342.37485,52.623425,0.1038589,318.45187,50.192986,0.0,361.27197,361.2719,73965.04,24.614552,73498.44,73577.586,70469.766,0.0,0.0,70369.24,748.66766,0.0,0.0,0.0,0.0,70369.24,748.66766,69243.336,67166.03125
13,2021-01-01 12:00:00,371.41666,,65.71667,16.65555,3.47083,0.2,23.05979,176.48192,64.309105,0.0,,371.41666,338.34225,70.44462,0.14133525,338.34225,70.19343,0.11244695,316.23633,66.951515,0.0,375.52408,375.52463,76884.77,26.013983,76466.164,76229.58,73296.625,0.0,0.0,73185.69,741.98895,0.0,0.0,0.0,0.0,73185.69,741.98895,72014.72,69854.2734375
14,2021-01-01 13:00:00,339.65,,74.45,17.37463,3.8,0.2,22.316612,191.42581,66.242966,0.0,,339.65,281.3573,78.090706,0.12924708,281.3573,77.812256,0.102829546,260.50513,74.21846,0.0,328.0291,328.02893,67159.64,25.374075,66583.125,66503.51,63719.855,0.0,0.0,63636.41,743.71234,0.0,0.0,0.0,0.0,63636.41,743.71234,62618.23,60739.68359375
15,2021-01-01 14:00:00,270.95,,73.76667,17.52428,3.70875,0.2,18.873045,205.71135,70.89963,0.0,,270.95,199.47037,75.499565,0.10310466,199.47037,75.230354,0.08203052,178.96472,71.755806,0.0,245.70612,245.70549,50304.52,23.552238,49478.84,49694.37,47595.35,0.0,0.0,47549.17,746.18,0.0,0.0,0.0,0.0,47549.17,746.18,46788.387,45384.734375
16,2021-01-01 15:00:00,169.7,,59.61667,17.00191,4.475,0.2,13.106818,218.76506,77.77432,0.0,,169.7,102.79952,59.256138,0.06457597,102.57359,59.044846,0.051376928,83.48329,56.317833,0.0,137.00511,137.00446,28049.395,20.198315,27017.938,27423.465,26026.332,0.0,0.0,26011.902,734.24133,0.0,0.0,0.0,0.0,26011.902,734.24133,25595.71,24827.83984375
17,2021-01-01 16:00:00,58.66667,,33.26667,15.92008,3.71625,0.2,5.520207,230.45938,86.31102,0.0,,58.66667,16.988579,31.032047,0.02232444,14.188263,30.921396,0.017761422,3.8717449,29.493277,0.0,32.69772,32.70479,6695.9053,16.72204,5913.3936,6074.931,5701.742,0.0,0.0,5700.9985,707.9307,0.0,0.0,0.0,0.0,5700.9985,707.9307,5609.782,5441.48876953125
18,2021-01-01 17:00:00,0.0,,0.0,14.71409,3.76375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2021-01-01 18:00:00,0.0,,0.0,13.743,3.29042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2021-01-01 19:00:00,0.0,,0.0,12.8149,3.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2021-01-01 20:00:00,0.0,,0.0,11.88681,3.07917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2021-01-01 21:00:00,0.0,,0.0,10.96065,2.26875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2021-01-01 22:00:00,0.0,,0.0,10.03554,1.74042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2021-01-01 23:00:00,0.0,,0.0,9.0392,1.53792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2021-01-02 00:00:00,0.0,,0.0,7.98396,1.74417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2021-01-02 01:00:00,0.0,,0.0,6.84848,2.91333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2021-01-02 02:00:00,0.0,,0.0,5.76363,4.14583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2021-01-02 03:00:00,0.0,,0.0,5.07231,4.07333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2021-01-02 04:00:00,0.0,,0.0,4.44876,4.575,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2021-01-02 05:00:00,0.0,,0.0,3.84638,4.07667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2021-01-02 06:00:00,0.0,,0.0,3.37544,4.09375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2021-01-02 07:00:00,0.0,,0.0,2.99679,2.71875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2021-01-02 08:00:00,6.13333,,6.06667,3.33165,2.79917,0.2,1.451263,124.35475,83.56925,0.0,,6.13333,0.08581689,5.9291496,0.0023339172,0.022444418,5.9080076,0.0018568748,0.013547011,5.6351438,0.0,5.535717,5.5356407,1133.3657,3.4758728,723.5921,759.04596,736.9193,0.0,0.0,736.9057,666.4441,0.0,0.0,0.0,0.0,736.9057,666.4441,725.1152,703.3617553710938
34,2021-01-02 09:00:00,142.83333,,38.61667,5.47463,2.675,0.2,9.741265,135.46156,75.46286,0.0,,142.83333,154.6057,45.211628,0.054352395,144.07213,45.05042,0.043243002,122.576965,42.96974,0.0,162.23578,162.09036,33194.5,9.732613,32211.777,33701.05,31797.334,0.0,0.0,31776.648,771.3576,0.0,0.0,0.0,0.0,31776.648,771.3576,31268.223,30330.17578125
35,2021-01-02 10:00:00,272.05,,55.0,7.80108,2.77667,0.2,16.450813,147.86334,69.17949,0.0,,272.05,272.42493,61.631237,0.10352324,272.42493,61.41148,0.082363546,247.72412,58.57516,0.0,300.17328,300.1731,61457.434,15.633327,60791.977,62487.52,59740.145,0.0,0.0,59669.887,758.84424,0.0,0.0,0.0,0.0,59669.887,758.84424,58715.168,56953.7109375
36,2021-01-02 11:00:00,362.31668,,54.68333,9.73776,2.41125,0.2,21.072062,161.61588,65.27954,0.0,,362.31668,357.8155,59.149506,0.13787244,357.8155,58.938595,0.10969192,332.92496,56.216488,0.0,381.35864,381.35837,78078.63,19.933022,77679.72,78839.4,75428.27,0.0,0.0,75317.05,761.3633,0.0,0.0,0.0,0.0,75317.05,761.3633,74111.97,71888.609375
37,2021-01-02 12:00:00,392.41666,,52.86667,11.01717,3.11917,0.2,23.14432,176.36049,64.215775,0.0,,392.41666,375.77695,56.273945,0.14932638,375.77695,56.073288,0.11880473,351.37137,53.483517,0.0,396.7578,396.75702,81230.305,21.137173,80883.6,81802.59,78425.68,0.0,0.0,78303.61,757.9362,0.0,0.0,0.0,0.0,78303.61,757.9362,77050.76,74739.234375
38,2021-01-02 13:00:00,373.55,,57.9,11.7299,3.4275,0.2,22.4223,191.32614,66.12935,0.0,,373.55,334.8846,60.596146,0.14214705,334.8846,60.380074,0.11309282,310.25168,57.591393,0.0,360.4862,360.4862,73804.91,20.739283,73335.67,74260.23,71219.94,0.0,0.0,71119.65,758.4009,0.0,0.0,0.0,0.0,71119.65,758.4009,69981.734,67882.28125
39,2021-01-02 14:00:00,308.86667,,49.6,11.872,2.83792,0.2,18.994577,205.63702,70.77213,0.0,,308.86667,262.33127,51.115192,0.117533095,262.33127,50.932934,0.093509845,235.61931,48.58057,0.0,278.5159,278.5155,57022.582,19.10967,56290.742,57283.96,55267.773,0.0,0.0,55206.53,754.4607,0.0,0.0,0.0,0.0,55206.53,754.4607,54323.227,52693.53125
40,2021-01-02 15:00:00,199.28333,,45.26667,11.30835,3.275,0.2,13.238534,218.71466,77.638794,0.0,,199.28333,143.97444,45.27436,0.07583332,143.97444,45.112923,0.060333326,117.54589,43.02936,0.0,157.36375,157.36325,32218.033,15.281031,31206.408,32142.242,30594.344,0.0,0.0,30575.85,757.6209,0.0,0.0,0.0,0.0,30575.85,757.6209,30086.635,29184.037109375
41,2021-01-02 16:00:00,73.7,,32.75,10.09211,2.7525,0.2,5.6575756,230.42868,86.171616,0.0,,73.7,27.734587,30.522057,0.028045075,23.833458,30.413223,0.022312785,7.1772146,29.008575,0.0,35.462074,35.475677,7263.142,11.019243,6459.2607,6754.902,6220.9624,0.0,0.0,6220.1353,719.8312,0.0,0.0,0.0,0.0,6220.1353,719.8312,6120.6133,5936.9951171875
42,2021-01-02 17:00:00,0.0,,0.0,8.65971,2.7525,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2021-01-02 18:00:00,0.0,,0.0,7.95984,2.05583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2021-01-02 19:00:00,0.0,,0.0,7.39361,1.52833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2021-01-02 20:00:00,0.0,,0.0,6.82737,1.2025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2021-01-02 21:00:00,0.0,,0.0,6.26114,0.9025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2021-01-02 22:00:00,0.0,,0.0,5.6949,0.6025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2021-01-02 23:00:00,0.0,,0.0,5.17495,0.32667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2021-01-03 00:00:00,0.0,,0.0,4.95046,0.21292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2021-01-03 01:00:00,0.0,,0.0,4.82595,0.22417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2021-01-03 02:00:00,0.0,,0.0,4.72122,0.36208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2021-01-03 03:00:00,0.0,,0.0,4.68516,0.31292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2021-01-03 04:00:00,0.0,,0.0,4.66093,0.28792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2021-01-03 05:00:00,0.0,,0.0,4.64039,0.23708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2021-01-03 06:00:00,0.0,,0.0,4.6428,0.38625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2021-01-03 07:00:00,0.0,,0.0,4.6897,0.49917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2021-01-03 08:00:00,6.36667,,6.36667,5.19202,0.59917,0.2,1.4560022,124.21139,83.56339,0.0,,6.36667,0.0,6.227371,0.0024227102,0.0,6.2051663,0.0019275189,0.0,5.9185777,0.0,5.800206,5.8001328,1187.5145,5.367121,771.0079,807.055,784.36035,0.0,0.0,784.3446,662.9666,0.0,0.0,0.0,0.0,784.3446,662.9666,771.7951,748.6412353515625
58,2021-01-03 09:00:00,97.48333,,60.33333,7.16305,0.75958,0.2,9.76358,135.31766,75.43698,0.0,,97.48333,55.083138,66.35497,0.03709535,51.33022,66.11837,0.029513223,43.68967,63.064663,0.0,104.61925,104.49736,21397.44,10.283758,20367.42,21305.588,20116.256,0.0,0.0,20108.154,761.9333,0.0,0.0,0.0,0.0,20108.154,761.9333,19786.424,19192.83203125
59,2021-01-03 10:00:00,281.2,,62.41667,10.18424,1.2225,0.2,16.494577,147.72057,69.129654,0.0,,281.2,274.5184,69.367516,0.10700509,274.5184,69.12017,0.08513372,249.71591,65.92782,0.0,309.33087,309.33075,63331.145,19.13853,62694.457,63789.64,60950.53,0.0,0.0,60877.434,759.93304,0.0,0.0,0.0,0.0,60877.434,759.93304,59903.395,58106.29296875
60,2021-01-03 11:00:00,327.03333,,60.43333,12.25262,1.33625,0.2,21.139921,161.47984,65.20361,0.0,,327.03333,310.0282,66.2226,0.12444606,310.0282,65.986465,0.09900983,288.5682,62.93885,0.0,344.47693,344.4761,70525.96,22.148346,70003.41,70594.445,67465.52,0.0,0.0,67374.04,753.5322,0.0,0.0,0.0,0.0,67374.04,753.5322,66296.055,64307.17578125
61,2021-01-03 12:00:00,308.53333,,126.95,13.33755,1.525,0.2,23.23631,176.23985,64.11507,0.0,,308.53333,200.93304,133.05496,0.11740625,200.93304,132.58054,0.09340893,187.96675,126.45724,0.0,308.1355,308.1345,63086.2,22.077864,62445.73,62989.074,60243.16,0.0,0.0,60170.4,752.5324,0.0,0.0,0.0,0.0,60170.4,752.5324,59207.67,57431.4453125
62,2021-01-03 13:00:00,198.23334,,160.08333,13.43521,1.3025,0.2,22.535147,191.22888,66.00881,0.0,,198.23334,40.47395,161.99712,0.07543377,40.47395,161.41948,0.06001544,37.520477,153.96425,0.0,187.65503,187.65388,38419.086,18.838158,37456.35,38163.79,36541.625,0.0,0.0,36514.566,751.0489,0.0,0.0,0.0,0.0,36514.566,751.0489,35930.332,34852.42578125
63,2021-01-03 14:00:00,161.2,,122.7,13.10208,1.075,0.2,19.122713,205.56653,70.638405,0.0,,161.2,38.96262,122.84615,0.06134147,38.96262,122.40812,0.04880354,35.03455,116.75465,0.0,148.7534,148.75316,30455.328,17.45102,29433.72,30122.494,28812.115,0.0,0.0,28795.145,748.9722,0.0,0.0,0.0,0.0,28795.145,748.9722,28334.422,27484.390625
64,2021-01-03 15:00:00,116.5,,97.51667,12.46718,1.38208,0.2,13.376164,218.6691,77.497795,0.0,,116.5,17.763466,96.26648,0.044331767,17.763466,95.92322,0.03527055,14.548788,91.49296,0.0,103.92091,103.92038,21276.46,15.443315,20242.877,20853.574,20052.63,0.0,0.0,20044.436,745.7257,0.0,0.0,0.0,0.0,20044.436,745.7257,19723.725,19132.01171875
65,2021-01-03 16:00:00,41.46667,,34.83333,11.48481,2.36417,0.2,5.8001623,230.40352,86.027466,0.0,,41.46667,4.5473027,33.525703,0.01577932,3.9376645,33.40616,0.012554096,1.2926295,31.863281,0.0,32.49279,32.494038,6652.577,12.3562355,5871.4663,6115.37,5851.8384,0.0,0.0,5851.0825,722.5771,0.0,0.0,0.0,0.0,5851.0825,722.5771,5757.465,5584.7412109375
66,2021-01-03 17:00:00,0.23333,,0.23333,10.49338,3.69333,0.2,-3.1175363,240.97797,90.0,0.0,,0.23333,0.0,0.25540113,8.878911e-05,0.0,0.25449046,0.0,0.0,0.2427367,0.0,0.23788196,0.23788057,48.702724,10.499222,1.8661873,1.8419257,1.8371248,0.0,0.0,1.8371111,52.948814,0.0,0.0,0.0,1.8371111,0.0,200.0,0.0,0.0
67,2021-01-03 18:00:00,0.0,,0.0,9.84687,3.74292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2021-01-03 19:00:00,0.0,,0.0,9.26009,2.78,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2021-01-03 20:00:00,0.0,,0.0,8.67332,2.7475,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2021-01-03 21:00:00,0.0,,0.0,8.08655,3.09917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2021-01-03 22:00:00,0.0,,0.0,7.49978,2.975,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2021-01-03 23:00:00,0.0,,0.0,6.88147,3.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2021-01-04 00:00:00,0.0,,0.0,6.06011,2.93875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2021-01-04 01:00:00,0.0,,0.0,5.15951,2.98458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2021-01-04 02:00:00,0.0,,0.0,4.3023,3.60625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2021-01-04 03:00:00,0.0,,0.0,3.76299,4.46583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2021-01-04 04:00:00,0.0,,0.0,3.27843,5.41375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2021-01-04 05:00:00,0.0,,0.0,2.81097,4.13833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2021-01-04 06:00:00,0.0,,0.0,2.4497,2.74542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2021-01-04 07:00:00,0.0,,0.0,2.17016,2.26375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2021-01-04 08:00:00,6.13333,,6.06667,2.54865,2.21458,0.2,1.467287,124.06421,83.550995,0.0,,6.13333,0.086059526,5.9276567,0.0023339172,0.023642726,5.9065204,0.0018568748,0.014300044,5.6337247,0.0,5.535064,5.534902,1133.1934,2.6985724,723.4407,760.0325,738.73175,0.0,0.0,738.7179,668.884,0.0,0.0,0.0,0.0,738.7179,668.884,726.89844,705.0914306640625
82,2021-01-04 09:00:00,130.76666,,43.83333,4.62099,1.82583,0.2,9.7928,135.1707,75.40417,0.0,,130.76666,128.80048,51.73337,0.049760662,120.02506,51.548904,0.0395898,102.21173,49.168095,0.0,148.35222,148.211,30351.092,8.741161,29345.725,30800.219,29102.541,0.0,0.0,29085.406,770.8141,0.0,0.0,0.0,0.0,29085.406,770.8141,28620.041,27761.439453125
83,2021-01-04 10:00:00,246.38333,,51.23333,6.85226,2.0,0.2,16.545582,147.57574,69.072525,0.0,,246.38333,244.76898,57.660175,0.093756296,244.76898,57.454575,0.07459292,222.74391,54.80101,0.0,271.99402,271.99356,55687.562,14.32597,54936.367,56690.133,54364.57,0.0,0.0,54307.87,769.4994,0.0,0.0,0.0,0.0,54307.87,769.4994,53438.945,51835.7734375
84,2021-01-04 11:00:00,333.15,,57.7,8.76827,1.86042,0.2,21.215229,161.3431,65.12023,0.0,,333.15,320.24023,63.342514,0.12677364,320.24023,63.116653,0.10086166,298.19324,60.20158,0.0,351.22693,351.22708,71909.21,18.509592,71409.07,72780.586,69489.98,0.0,0.0,69395.79,762.9266,0.0,0.0,0.0,0.0,69395.79,762.9266,68285.45,66236.890625
85,2021-01-04 12:00:00,364.2,,65.21667,10.14385,2.375,0.2,23.335722,176.12009,64.00704,0.0,,364.2,330.7919,69.94441,0.1385891,330.7919,69.695015,0.110262096,309.59235,66.47612,0.0,368.5471,368.54593,75454.12,20.020395,75011.984,76113.625,72690.16,0.0,0.0,72586.66,761.08325,0.0,0.0,0.0,0.0,72586.66,761.08325,71425.27,69282.515625
86,2021-01-04 13:00:00,347.51666,,66.63333,10.89248,1.76792,0.2,22.655096,191.13414,65.881424,0.0,,347.51666,297.97885,69.99168,0.13224058,297.97885,69.7421,0.10521119,276.41675,66.52103,0.0,336.079,336.0775,68807.414,20.2715,68257.234,69214.766,66011.055,0.0,0.0,65924.9,758.6919,0.0,0.0,0.0,0.0,65924.9,758.6919,64870.1,62924.0
87,2021-01-04 14:00:00,301.55,,52.38333,11.136,1.35167,0.2,19.257381,205.49994,70.498505,0.0,,301.55,252.20306,53.977562,0.11474888,252.20306,53.785095,0.09129471,227.0392,51.301006,0.0,272.7734,272.77142,55846.652,18.963762,55097.746,56095.633,53998.812,0.0,0.0,53940.95,756.02686,0.0,0.0,0.0,0.0,53940.95,756.02686,53077.895,51485.55859375
88,2021-01-04 15:00:00,189.76666,,49.51667,10.69351,1.31208,0.2,13.519625,218.62843,77.35141,0.0,,189.76666,131.36649,49.248398,0.07221194,131.36649,49.072792,0.05745214,107.93845,46.806343,0.0,151.6499,151.6489,31048.795,15.056989,30030.29,30953.734,29727.111,0.0,0.0,29709.492,754.4536,0.0,0.0,0.0,0.0,29709.492,754.4536,29234.14,28357.115234375
89,2021-01-04 16:00:00,71.7,,33.23333,9.47683,1.4475,0.2,5.947872,230.38394,85.87866,0.0,,71.7,26.678854,31.029316,0.027284015,25.975237,30.918673,0.021707281,9.202746,29.490679,0.0,37.91956,37.91664,7762.579,10.557952,6939.955,7267.779,6862.348,0.0,0.0,6861.357,724.7979,0.0,0.0,0.0,0.0,6861.357,724.7979,6751.575,6549.02783203125
90,2021-01-04 17:00:00,0.1,,0.1,8.08828,1.8475,0.2,-2.9684105,240.9745,90.0,0.0,,0.1,0.0,0.10965591,3.805302e-05,0.0,0.10926491,0.0,0.0,0.10421846,0.0,0.102134086,0.10213294,20.910536,8.091115,0.34410834,0.33889425,0.33811244,0.0,0.0,0.33810982,22.7015,0.0,0.0,0.0,0.33810982,0.0,200.0,0.0,0.0
91,2021-01-04 18:00:00,0.0,,0.0,7.3628,2.02333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2021-01-04 19:00:00,0.0,,0.0,6.75656,2.17667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2021-01-04 20:00:00,0.0,,0.0,6.15032,1.75083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2021-01-04 21:00:00,0.0,,0.0,5.54408,2.02333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2021-01-04 22:00:00,0.0,,0.0,4.93784,2.01292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2021-01-04 23:00:00,0.0,,0.0,4.36001,2.18125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2021-01-05 00:00:00,0.0,,0.0,3.95916,3.415,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2021-01-05 01:00:00,0.0,,0.0,3.59233,4.175,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2021-01-05 02:00:00,0.0,,0.0,3.24855,3.5075,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2021-01-05 03:00:00,0.0,,0.0,3.04391,2.93375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2021-01-05 04:00:00,0.0,,0.0,2.86324,4.07083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2021-01-05 05:00:00,0.0,,0.0,2.69005,3.82417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2021-01-05 06:00:00,0.0,,0.0,2.56334,4.30167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2021-01-05 07:00:00,0.0,,0.0,2.48546,3.32042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2021-01-05 08:00:00,4.8,,4.8,2.84827,2.71625,0.2,1.4851444,123.91332,83.53203,0.0,,4.8,0.0,4.670999,0.0018265449,0.0,4.6543436,0.0014532071,0.0,4.4393806,0.0,4.350593,4.350634,890.74524,2.962245,513.702,532.85156,518.2028,0.0,0.0,518.1957,656.29517,0.0,0.0,0.0,0.0,518.1957,656.29517,509.90457,494.607421875
106,2021-01-05 09:00:00,83.16667,,58.68333,4.39202,2.30333,0.2,9.828936,135.0208,75.36439,0.0,,83.16667,36.238815,64.482925,0.03164743,33.7698,64.253,0.025178833,28.775719,61.285442,0.0,88.25994,88.230225,18065.887,6.7677913,17051.79,18032.08,17168.361,0.0,0.0,17162.545,764.66016,0.0,0.0,0.0,0.0,17162.545,764.66016,16887.943,16381.3046875
107,2021-01-05 10:00:00,147.6,,112.68333,5.97742,1.9275,0.2,16.603819,147.42896,69.00812,0.0,,147.6,43.77358,117.7279,0.056166258,43.77358,117.30811,0.04468612,39.852654,111.89018,0.0,148.70798,148.70485,30444.963,10.083307,29423.332,30775.477,29514.258,0.0,0.0,29497.463,767.1662,0.0,0.0,0.0,0.0,29497.463,767.1662,29025.504,28154.740234375
108,2021-01-05 11:00:00,216.16667,,146.58333,7.50538,1.71375,0.2,21.297962,161.2057,65.02942,0.0,,216.16667,80.87374,151.26506,0.08225794,80.87374,150.7257,0.06544478,75.3387,143.76434,0.0,214.72098,214.71523,43960.387,13.519276,43055.824,44552.316,42682.766,0.0,0.0,42647.574,767.6024,0.0,0.0,0.0,0.0,42647.574,767.6024,41965.21,40706.25390625
109,2021-01-05 12:00:00,261.33334,,160.55,8.80211,1.70958,0.2,23.442518,176.00128,63.89174,0.0,,261.33334,111.4841,165.76933,0.099445224,111.4841,165.17825,0.07911906,104.39164,157.54941,0.0,256.70224,256.703,52557.996,15.994038,51762.73,53163.363,50885.65,0.0,0.0,50835.45,764.84503,0.0,0.0,0.0,0.0,50835.45,764.84503,50022.082,48521.41796875
