hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1,2021-01-01 00:00:00,0.0,,0.0,5.8567,1.56375,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-01-01 01:00:00,0.0,,0.0,5.70981,1.3025,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021-01-01 02:00:00,0.0,,0.0,5.49284,1.075,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021-01-01 03:00:00,0.0,,0.0,5.3587,1.26125,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021-01-01 04:00:00,0.0,,0.0,5.24075,1.32417,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-01-01 05:00:00,0.0,,0.0,5.12786,1.43792,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2021-01-01 06:00:00,0.0,,0.0,5.04638,1.32333,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021-01-01 07:00:00,0.0,,0.0,4.98284,1.77333,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-01-01 08:00:00,0.4,,0.4,5.07405,1.86833,0.21009,-1.5915496,123.48496,81.975395,0.0,,0.4,0.0,0.3657573,0.0006076899,0.0,0.3565106,0.0,0.0,0.34138626,0.0,0.33455855,0.334564,56.45847,5.0833244,3.0437393,2.989455,2.9809644,0.0,0.0,2.9809384,72.23995,0.0,0.0,0.0,2.9809384,0.0,260.0,0.0,0.0
10,2021-01-01 09:00:00,27.9,,27.7,5.62614,3.17,0.21009,6.198881,134.89362,73.83314,0.0,,27.9,0.5157174,27.127836,0.042386368,0.40021643,26.442188,0.03142243,0.34836203,25.320423,0.010012216,25.165222,25.163254,4246.3403,6.265819,3658.3525,3881.9026,3712.3816,0.0,0.0,3711.9521,700.5108,0.0,0.0,0.0,0.0,3711.9521,700.5108,3652.2036,3542.637451171875
11,2021-01-01 10:00:00,39.85,,39.75,6.10784,2.86625,0.21009,12.51319,147.33751,67.589386,0.0,,39.85,0.17595953,38.371822,0.060541105,0.12903368,37.401993,0.04488114,0.11856211,35.815277,0.0143006025,35.229176,35.23029,5945.329,7.0216365,5283.6055,5593.44,5376.51,0.0,0.0,5375.6333,708.13794,0.0,0.0,0.0,0.0,5375.6333,708.13794,5289.095,5130.42236328125
12,2021-01-01 11:00:00,80.53333,,79.5,6.7818,2.67417,0.21009,16.910507,160.86838,63.83139,0.0,,80.53333,1.566683,78.9267,0.12234823,1.2781773,76.93181,0.09070082,1.1971459,73.668106,0.028900255,73.39627,73.39961,12386.512,8.710055,11574.636,12176.087,11695.835,0.0,0.0,11691.874,725.27014,0.0,0.0,0.0,0.0,11691.874,725.27014,11503.6875,11158.5771484375
13,2021-01-01 12:00:00,120.86667,,119.4,7.51843,2.98458,0.21009,18.999859,175.21346,63.01982,0.0,,120.86667,2.0438309,120.24953,0.18362363,1.6129276,117.21003,0.13612632,1.5157771,112.23759,0.04337431,111.520805,111.514046,18817.955,10.38826,17963.295,18784.748,18010.549,0.0,0.0,18001.264,732.8971,0.0,0.0,0.0,0.0,18001.264,732.8971,17711.51,17180.1640625
14,2021-01-01 13:00:00,111.0,,92.96667,7.95001,3.20083,0.21009,18.56419,189.78807,65.267494,0.0,,111.0,23.698498,92.49179,0.16863394,20.538307,90.15423,0.12501396,19.110682,86.32958,0.03983355,103.37049,103.335526,17438.37,10.5715685,16588.621,17339.463,16287.0625,0.0,0.0,16279.37,733.2643,0.0,0.0,0.0,0.0,16279.37,733.2643,16017.478,15536.953125
15,2021-01-01 14:00:00,153.58333,,100.11667,8.40539,2.9975,0.21009,15.65069,203.9085,70.274216,0.0,,153.58333,66.89348,106.30287,0.23332758,62.979023,103.61477,0.17297351,56.799732,99.21911,0.055115037,152.95247,152.9235,25806.617,12.33753,24971.588,25942.434,23715.994,0.0,0.0,23699.254,712.9953,0.0,0.0,0.0,0.0,23699.254,712.9953,23317.832,22618.298828125
16,2021-01-01 15:00:00,58.53333,,58.01667,8.29402,3.625,0.21009,10.549883,217.0828,77.49059,0.0,,58.53333,0.6112148,57.20058,0.08892528,0.6112148,55.754673,0.06592327,0.5006821,53.389374,0.021005318,52.83284,52.835167,8915.989,9.597408,8165.743,8572.926,8171.51,0.0,0.0,8169.5503,719.06494,0.0,0.0,0.0,0.0,8169.5503,719.06494,8038.031,7796.89013671875
17,2021-01-01 16:00:00,7.95,,7.95,7.83873,3.0025,0.21009,3.682696,229.15656,86.3385,0.0,,7.95,0.0,7.8872037,0.012077836,0.0,7.687951,0.008953703,0.0,7.3618007,0.0028529433,7.2173605,7.2177677,1218.0455,8.02426,847.21906,886.3309,856.57904,0.0,0.0,856.55176,645.488,0.0,0.0,0.0,0.0,856.55176,645.488,842.7651,817.4821166992188
18,2021-01-01 17:00:00,0.0,,0.0,7.56036,3.15083,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2021-01-01 18:00:00,0.0,,0.0,7.24318,2.69042,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2021-01-01 19:00:00,0.0,,0.0,6.91222,2.6,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2021-01-01 20:00:00,0.0,,0.0,6.58126,2.50333,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2021-01-01 21:00:00,0.0,,0.0,6.2503,1.83083,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2021-01-01 22:00:00,0.0,,0.0,5.91934,1.26542,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2021-01-01 23:00:00,0.0,,0.0,5.58491,1.125,0.21009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2021-01-02 00:00:00,0.0,,0.0,5.23001,1.35625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2021-01-02 01:00:00,0.0,,0.0,4.87832,2.55208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2021-01-02 02:00:00,0.0,,0.0,4.54955,3.50958,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2021-01-02 03:00:00,0.0,,0.0,4.35568,3.46042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2021-01-02 04:00:00,0.0,,0.0,4.18504,3.975,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2021-01-02 05:00:00,0.0,,0.0,4.02166,3.46458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2021-01-02 06:00:00,0.0,,0.0,3.90334,3.455,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2021-01-02 07:00:00,0.0,,0.0,3.80974,2.34292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2021-01-02 08:00:00,0.41667,,0.41667,3.9315,2.325,0.2,-1.5865736,123.34557,81.977135,0.0,,0.41667,0.0,0.38108715,0.00063301536,0.0,0.37145293,0.0,0.0,0.35569468,0.0,0.3485808,0.3486042,58.82756,3.9408734,3.3055193,3.2431996,3.2332244,0.0,0.0,3.233196,75.260475,0.0,0.0,0.0,3.233196,0.0,260.0,0.0,0.0
34,2021-01-02 09:00:00,43.0,,38.66667,4.77341,2.175,0.2,6.219495,134.75475,73.8145,0.0,,43.0,11.149475,45.793972,0.06532666,6.303723,44.63661,0.048428833,5.488288,42.742973,0.015431015,47.28176,47.259613,7975.3984,6.0569034,7250.394,7694.5093,7220.9365,0.0,0.0,7219.4165,726.1078,0.0,0.0,0.0,0.0,7219.4165,726.1078,7103.2837,6890.18505859375
35,2021-01-02 10:00:00,96.2,,67.23333,5.85423,2.28875,0.2,12.552912,147.20026,67.54622,0.0,,96.2,50.903732,78.16063,0.14614941,37.32847,76.185005,0.108345434,34.308052,72.95298,0.03452241,105.14964,105.15753,17746.309,8.688555,16905.027,17760.787,16626.67,0.0,0.0,16618.385,735.9123,0.0,0.0,0.0,0.0,16618.385,735.9123,16351.358,15860.8173828125
36,2021-01-02 11:00:00,149.0,,106.93333,6.93143,1.99833,0.2,16.971743,160.73688,63.761406,0.0,,149.0,63.713917,115.892105,0.22636448,51.981037,112.962585,0.16781153,48.700268,108.17034,0.053470258,153.7856,153.84074,25959.64,11.159064,25130.795,26193.1,24459.482,0.0,0.0,24442.398,738.53156,0.0,0.0,0.0,0.0,24442.398,738.53156,24049.633,23328.14453125
37,2021-01-02 12:00:00,164.78333,,140.01666,7.67544,2.695,0.2,19.082966,175.09416,62.924404,0.0,,164.78333,34.48044,144.19151,0.2503429,27.210924,140.547,0.18558754,25.581726,134.58452,0.05913428,157.02087,157.00089,26494.36,11.7942505,25663.117,26701.51,25478.984,0.0,0.0,25460.576,737.6463,0.0,0.0,0.0,0.0,25460.576,737.6463,25051.094,24299.5625
38,2021-01-02 13:00:00,159.7,,137.68333,8.11525,2.86542,0.2,18.666922,189.68735,65.151825,0.0,,159.7,28.905676,141.44905,0.24262019,24.973618,137.87381,0.17986242,23.250662,132.02475,0.05731007,152.22606,152.13275,25673.098,12.061458,24835.512,25824.72,24200.889,0.0,0.0,24184.299,737.1753,0.0,0.0,0.0,0.0,24184.299,737.1753,23795.164,23081.310546875
39,2021-01-02 14:00:00,94.63333,,94.06667,8.0717,2.30083,0.2,15.768801,203.82965,70.14511,0.0,,94.63333,0.70820653,93.49488,0.1437693,0.6667631,91.131546,0.106580965,0.60195893,87.26544,0.033960193,86.14333,86.143524,14537.075,10.391669,13702.439,14337.315,13806.973,0.0,0.0,13801.476,723.4987,0.0,0.0,0.0,0.0,13801.476,723.4987,13579.304,13171.9248046875
40,2021-01-02 15:00:00,46.31667,,46.25,7.63906,2.63708,0.2,10.678558,217.02524,77.35404,0.0,,46.31667,0.07876873,45.334507,0.07036543,0.07876873,44.18866,0.052164238,0.06471731,42.31403,0.016621238,41.547462,41.54642,7011.1865,8.733204,6312.756,6647.2056,6368.5435,0.0,0.0,6367.318,711.2292,0.0,0.0,0.0,0.0,6367.318,711.2292,6264.816,6076.87158203125
41,2021-01-02 16:00:00,3.83333,,3.83333,7.0375,2.30167,0.2,3.817809,229.11713,86.1986,0.0,,3.83333,0.0,3.8152773,0.0058236895,0.0,3.7189105,0.0043172953,0.0,3.5611408,0.0013756319,3.4912663,3.4913006,589.1618,7.1315203,301.10263,306.30466,298.1122,0.0,0.0,298.10855,611.4319,0.0,0.0,0.0,0.0,298.10855,611.4319,293.31192,284.5125732421875
42,2021-01-02 17:00:00,0.0,,0.0,6.52763,2.26542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2021-01-02 18:00:00,0.0,,0.0,6.03758,1.56792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2021-01-02 19:00:00,0.0,,0.0,5.54754,1.11542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2021-01-02 20:00:00,0.0,,0.0,5.05749,0.81458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2021-01-02 21:00:00,0.0,,0.0,4.56745,0.60167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2021-01-02 22:00:00,0.0,,0.0,4.0774,0.40167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2021-01-02 23:00:00,0.0,,0.0,3.58304,0.22583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2021-01-03 00:00:00,0.0,,0.0,3.05671,0.18792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2021-01-03 01:00:00,0.0,,0.0,2.49371,0.13708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2021-01-03 02:00:00,0.0,,0.0,1.95696,0.26208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2021-01-03 03:00:00,0.0,,0.0,1.61738,0.225,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2021-01-03 04:00:00,0.0,,0.0,1.31176,0.275,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2021-01-03 05:00:00,0.0,,0.0,1.01675,0.23708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2021-01-03 06:00:00,0.0,,0.0,0.78759,0.37417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2021-01-03 07:00:00,0.0,,0.0,0.59353,0.42417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2021-01-03 08:00:00,0.41667,,0.41667,0.70659,0.57417,0.2,-1.5748826,123.2026,81.9724,0.0,,0.41667,0.0,0.38105142,0.00063301536,0.0,0.37141806,0.0,0.0,0.3556613,0.0,0.34854808,0.3485114,58.812183,0.71712905,3.302047,3.2302961,3.2210512,0.0,0.0,3.2210233,75.223564,0.0,0.0,0.0,3.2210233,0.0,260.0,0.0,0.0
58,2021-01-03 09:00:00,57.25,,40.55,1.87871,0.69667,0.2,6.247133,134.61302,73.78894,0.0,,57.25,42.844795,52.254807,0.08697561,24.223772,50.934193,0.06447792,21.096918,48.77339,0.02054478,68.493034,68.49248,11559.017,3.9328709,10772.665,11488.455,10255.416,0.0,0.0,10252.129,729.75024,0.0,0.0,0.0,0.0,10252.129,729.75024,10087.368,9784.7470703125
59,2021-01-03 10:00:00,136.35,,75.18333,3.47327,1.29667,0.2,12.599945,147.0611,67.49574,0.0,,136.35,107.32291,92.77238,0.20714629,78.98757,90.42736,0.15356445,72.6183,86.59113,0.04893067,156.0732,156.08066,26341.605,7.9689183,25533.498,26836.057,24492.465,0.0,0.0,24472.879,713.16815,0.0,0.0,0.0,0.0,24472.879,713.16815,24079.947,23357.548828125
60,2021-01-03 11:00:00,199.58333,,104.51667,4.99763,1.46042,0.2,17.040476,160.60466,63.683945,0.0,,199.58333,143.81699,122.84282,0.30321193,117.7164,119.737335,0.22478111,110.32314,114.657684,0.07162263,220.5514,220.84831,37267.02,11.2892475,36556.477,38024.95,34623.42,0.0,0.0,34587.46,744.64703,0.0,0.0,0.0,0.0,34587.46,744.64703,34032.273,33011.30859375
61,2021-01-03 12:00:00,232.1,,110.55,6.20412,1.78708,0.2,19.17356,174.97559,62.82165,0.0,,232.1,169.0443,126.63933,0.35261205,134.75456,123.43748,0.26140305,126.737915,118.20087,0.08329159,240.12163,239.94736,40489.426,12.891823,39823.836,41213.617,37841.203,0.0,0.0,37797.1,740.28424,0.0,0.0,0.0,0.0,37797.1,740.28424,37190.477,36074.76171875
62,2021-01-03 13:00:00,225.36667,,103.25,6.9467,1.47917,0.2,18.776892,189.58878,65.029305,0.0,,225.36667,160.15729,115.708206,0.3423826,138.37102,112.78234,0.25381964,128.9003,107.997765,0.08087526,232.23936,232.05884,39163.465,13.549375,38473.355,39761.527,35395.02,0.0,0.0,35354.08,718.1898,0.0,0.0,0.0,0.0,35354.08,718.1898,34786.605,33743.0078125
63,2021-01-03 14:00:00,178.46667,,100.93333,7.15577,1.02583,0.2,15.893682,203.75423,70.00989,0.0,,178.46667,96.78669,107.13367,0.27113098,91.12274,104.424576,0.20099843,82.353355,99.99455,0.06404469,178.76372,178.66263,30150.719,12.396458,29348.615,30471.984,27845.986,0.0,0.0,27822.658,714.0575,0.0,0.0,0.0,0.0,27822.658,714.0575,27375.068,26553.81640625
64,2021-01-03 15:00:00,117.55,,65.46667,6.7864,1.40542,0.2,10.813412,216.97212,77.21217,0.0,,117.55,61.447098,69.70774,0.17858486,61.447098,67.94425,0.13239092,50.6388,65.06186,0.04218409,113.427986,113.433205,19142.176,10.029882,18287.049,19142.924,18240.38,0.0,0.0,18231.047,733.4703,0.0,0.0,0.0,0.0,18231.047,733.4703,17937.516,17399.388671875
65,2021-01-03 16:00:00,17.4,,16.75,5.82367,2.66167,0.2,3.9584854,229.08287,86.05412,0.0,,17.4,0.51412714,17.105223,0.02643451,0.51412714,16.673277,0.019596783,0.16627027,15.965935,0.006244178,15.8156805,15.8160715,2669.004,6.2395134,2173.94,2304.3638,2207.2644,0.0,0.0,2207.1028,683.7281,0.0,0.0,0.0,0.0,2207.1028,683.7281,2171.5774,2106.429931640625
66,2021-01-03 17:00:00,0.0,,0.0,5.36428,4.21833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2021-01-03 18:00:00,0.0,,0.0,5.00999,4.09375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2021-01-03 19:00:00,0.0,,0.0,4.65571,3.155,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2021-01-03 20:00:00,0.0,,0.0,4.30142,3.06042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2021-01-03 21:00:00,0.0,,0.0,3.94714,3.375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2021-01-03 22:00:00,0.0,,0.0,3.59286,3.10083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2021-01-03 23:00:00,0.0,,0.0,3.25858,3.225,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2021-01-04 00:00:00,0.0,,0.0,3.04802,3.03875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2021-01-04 01:00:00,0.0,,0.0,2.85602,3.08458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2021-01-04 02:00:00,0.0,,0.0,2.67493,3.67,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2021-01-04 03:00:00,0.0,,0.0,2.5646,4.26833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2021-01-04 04:00:00,0.0,,0.0,2.46647,4.96458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2021-01-04 05:00:00,0.0,,0.0,2.37215,3.74958,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2021-01-04 06:00:00,0.0,,0.0,2.30146,2.5075,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2021-01-04 07:00:00,0.0,,0.0,2.24492,1.96458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2021-01-04 08:00:00,0.45,,0.45,2.28636,1.83958,0.2,-1.5564494,123.05614,81.96117,0.0,,0.45,0.0,0.41159147,0.00068365113,0.0,0.40118605,0.0,0.0,0.38416642,0.0,0.37648308,0.37648633,63.53456,2.2968163,3.8552022,3.7768626,3.7644,0.0,0.0,3.7643673,81.431564,0.0,0.0,0.0,3.7643673,0.0,260.0,0.0,0.0
82,2021-01-04 09:00:00,15.26667,,15.26667,2.56275,1.48875,0.2,6.2818065,134.46854,73.75645,0.0,,15.26667,0.0,13.860466,0.023193503,0.0,13.510138,0.017194116,0.0,12.936993,0.0054786094,12.683621,12.682765,2140.2385,2.9233756,1684.4066,1799.9176,1731.395,0.0,0.0,1731.2966,682.5748,0.0,0.0,0.0,0.0,1731.2966,682.5748,1703.4272,1652.3243408203125
83,2021-01-04 10:00:00,32.46667,,32.46667,2.90243,1.55,0.2,12.654286,146.9201,67.43799,0.0,,32.46667,0.0,30.986189,0.049324166,0.0,30.203035,0.03656565,0.0,28.92172,0.011651015,28.354704,28.352753,4784.7197,3.7053158,4170.97,4459.937,4264.428,0.0,0.0,4263.8677,704.38,0.0,0.0,0.0,0.0,4263.8677,704.38,4195.2236,4069.36669921875
84,2021-01-04 11:00:00,48.81667,,48.81667,3.23121,1.54667,0.2,17.116682,160.47182,63.599033,0.0,,48.81667,0.0,47.300266,0.07416349,0.0,46.104786,0.05497987,0.0,44.14887,0.01751839,43.28306,43.281315,7303.8027,4.457113,6596.336,7035.127,6752.4614,0.0,0.0,6751.1226,723.2187,0.0,0.0,0.0,0.0,6751.1226,723.2187,6642.4385,6443.16552734375
85,2021-01-04 12:00:00,55.66667,,55.66667,3.49522,2.15,0.2,19.271603,174.85777,62.71161,0.0,,55.66667,0.0,54.153587,0.08457018,0.0,52.7849,0.06269469,0.0,50.54559,0.019976586,49.554253,49.548943,8361.445,4.8431344,7624.667,8120.627,7753.23,0.0,0.0,7751.4917,727.27234,0.0,0.0,0.0,0.0,7751.4917,727.27234,7626.698,7397.8974609375
86,2021-01-04 13:00:00,54.85,,54.85,3.66438,1.48083,0.2,18.894045,189.49243,64.90001,0.0,,54.85,0.0,53.42055,0.08332948,0.0,52.0704,0.061774917,0.0,49.861397,0.019683516,48.88346,48.890553,8250.444,5.055288,7516.651,8000.6123,7590.575,0.0,0.0,7588.9165,726.18884,0.0,0.0,0.0,0.0,7588.9165,726.18884,7466.751,7242.748046875
87,2021-01-04 14:00:00,45.21667,,45.21667,3.72412,1.05167,0.2,16.025265,203.68234,69.86862,0.0,,45.21667,0.0,44.005325,0.06869428,0.0,42.893158,0.05092536,0.0,41.073486,0.016226491,40.267918,40.265743,6794.9624,4.903177,6103.496,6501.6147,6214.8345,0.0,0.0,6213.7046,719.1367,0.0,0.0,0.0,0.0,6213.7046,719.1367,6113.677,5930.26611328125
88,2021-01-04 15:00:00,28.11667,,28.11667,3.64555,1.02417,0.2,10.954361,216.92352,77.06507,0.0,,28.11667,0.0,27.322718,0.04271554,0.0,26.63223,0.031666454,0.0,25.5024,0.010089971,25.002241,24.999798,4218.8623,4.3789477,3632.2356,3875.896,3707.0073,0.0,0.0,3706.582,704.20264,0.0,0.0,0.0,0.0,3706.582,704.20264,3646.9148,3537.50732421875
89,2021-01-04 16:00:00,5.01667,,5.01667,3.42085,1.2225,0.2,4.104633,229.05385,85.90517,0.0,,5.01667,0.0,4.965399,0.007621449,0.0,4.8399773,0.005650034,0.0,4.634648,0.0018002862,4.5437193,4.543184,766.6721,3.552363,451.2695,468.91913,455.3418,0.0,0.0,455.33392,634.4619,0.0,0.0,0.0,0.0,455.33392,634.4619,448.00522,434.5650634765625
90,2021-01-04 17:00:00,0.0,,0.0,3.16481,1.54833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2021-01-04 18:00:00,0.0,,0.0,2.89013,1.66042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2021-01-04 19:00:00,0.0,,0.0,2.62011,1.95083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2021-01-04 20:00:00,0.0,,0.0,2.39825,1.55083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2021-01-04 21:00:00,0.0,,0.0,2.13783,1.82333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2021-01-04 22:00:00,0.0,,0.0,1.7813,1.78875,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2021-01-04 23:00:00,0.0,,0.0,1.36203,1.83125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2021-01-05 00:00:00,0.0,,0.0,1.13092,3.18917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2021-01-05 01:00:00,0.0,,0.0,0.67716,3.975,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2021-01-05 02:00:00,0.0,,0.0,0.20593,3.3075,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2021-01-05 03:00:00,0.0,,0.0,-0.0903,2.6975,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2021-01-05 04:00:00,0.0,,0.0,-0.35639,3.63375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2021-01-05 05:00:00,0.0,,0.0,-0.61306,3.48625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2021-01-05 06:00:00,0.0,,0.0,-0.81128,3.91458,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2021-01-05 07:00:00,0.0,,0.0,-0.97418,2.9325,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2021-01-05 08:00:00,1.2,,1.2,-0.87187,2.39125,0.2,-1.5312505,122.9063,81.9434,0.0,,1.2,0.0,1.1064644,0.0018230696,0.0,1.0784926,0.0,0.0,1.0327395,0.0,1.0120847,1.0121078,170.79726,-0.84477615,27.78837,27.145994,27.06477,0.0,0.0,27.064533,215.64491,0.0,0.0,0.0,2.4672964,24.597237,222.85217,24.203678,23.477567672729492
106,2021-01-05 09:00:00,45.48333,,37.75,-0.04694,1.91625,0.2,6.323525,134.32141,73.717026,0.0,,45.48333,19.686174,44.35826,0.0690994,15.277307,43.237186,0.05122569,13.316943,41.40292,0.016322184,53.64146,53.62726,9050.069,1.4348754,8300.132,8925.984,8474.122,0.0,0.0,8472.048,736.9344,0.0,0.0,0.0,0.0,8472.048,736.9344,8335.87,8085.79345703125
107,2021-01-05 10:00:00,102.71667,,83.65,1.10265,1.53958,0.2,12.715929,146.7774,67.37295,0.0,,102.71667,33.32559,93.19009,0.1560497,25.859343,90.83461,0.115684845,23.791437,86.9811,0.036860988,108.59321,108.61176,18329.473,4.180439,17480.11,18609.68,17233.832,0.0,0.0,17225.5,749.9927,0.0,0.0,0.0,0.0,17225.5,749.9927,16948.535,16440.080078125
108,2021-01-05 11:00:00,208.08333,,92.85,2.58962,1.40083,0.2,17.20034,160.33844,63.506702,0.0,,208.08333,173.8329,109.836075,0.31612533,142.28539,107.059395,0.23435424,133.4488,102.517586,0.07467295,231.32025,231.44275,39054.273,9.209479,38373.918,40131.707,35225.68,0.0,0.0,35183.867,703.2101,0.0,0.0,0.0,0.0,35183.867,703.2101,34619.312,33580.734375
109,2021-01-05 12:00:00,181.21667,,132.38333,3.32261,1.40958,0.2,19.377056,174.74086,62.594326,0.0,,181.21667,67.74711,141.63348,0.27530885,54.36577,138.05301,0.20409562,51.177055,132.19635,0.06503156,179.76967,179.88388,30354.928,8.464731,29557.596,31032.672,28943.688,0.0,0.0,28920.176,750.23627,0.0,0.0,0.0,0.0,28920.176,750.23627,28455.375,27601.712890625
110,2021-01-05 13:00:00,75.6,,75.55,3.09987,1.9725,0.2,19.018326,189.39842,64.76399,0.0,,75.6,0.06541665,74.243416,0.11485339,0.05669198,72.366905,0.08514465,0.052877724,69.29686,0.027129877,67.989334,67.992714,11474.003,4.9715776,10674.942,11356.384,10839.094,0.0,0.0,10835.77,734.6317,0.0,0.0,0.0,0.0,10835.77,734.6317,10661.341,10341.5009765625
